zone_id,land_cover_mode,land_cover_label,land_cover_frac,Open Water,"Developed, Open Space","Developed, Low Intensity","Developed, Medium Intensity","Developed, High Intensity",Deciduous Forest,Mixed Forest,Pasture/Hay,Cultivated Crops,Woody Wetlands,Emergent Herbaceous Wetlands,Barren Land,Shrub/Scrub,Herbaceous,Evergreen Forest
"62,159",82.0,Cultivated Crops,0.5168682195709223,0.13109505902298696,0.04499995490986482,0.01693585477369261,0.009613216820424028,0.004202400598796995,0.0833265698130563,0.0010731452172893614,0.06240474708943177,0.5168682195709223,0.11680148617085553,0.007575142710277845,0.00497795092389687,9.018027036045055e-06,9.018027036045055e-05,2.705408110813516e-05
"63,159",82.0,Cultivated Crops,0.2441721000279559,0.14446879311744176,0.07562517472427382,0.06308109911713515,0.030372715057399743,0.008594179765350936,0.18184851518184852,0.0032464897329762196,0.13790366943520097,0.2441721000279559,0.09650190731271813,0.010749488226965705,0.0029308587867146424,8.116224332440549e-05,0.00034268502736971204,8.116224332440549e-05
"64,159",82.0,Cultivated Crops,0.4103653202752302,0.05308010713416119,0.06721135549964379,0.03227551876200525,0.0118496875253632,0.0032645257870483097,0.12483654825997169,0.004617229842455068,0.19861302744185627,0.4103653202752302,0.09078447817186557,0.0022995968941914888,0.00014428843257672087,2.705408110813516e-05,9.91982973964956e-05,0.0005320635951266582
"65,159",41.0,Deciduous Forest,0.3408543678813949,0.004572139707274842,0.04091478866253641,0.008053098143188234,0.0003787571355138923,0.0,0.3408543678813949,0.04128452777101426,0.2188584981377774,0.2961159357555754,0.021345669994318642,0.0010280550821091363,0.0,5.410816221627032e-05,0.0004779554329103879,0.026062098134170205
"66,159",41.0,Deciduous Forest,0.2857271686100515,0.14764313863412962,0.02933564194825456,0.015538060583105627,0.004247490733977221,0.000991982973964956,0.2857271686100515,0.004563121680238797,0.1501411321231141,0.2120318516714913,0.10319328337346355,0.01750399047696345,0.023897771645519393,0.0009559108658207758,0.0012354697039381724,0.0029939849759669577
"56,160",22.0,"Developed, Low Intensity",0.19852284717149582,0.048571093616138664,0.14191669146624103,0.19852284717149582,0.1327273219165111,0.042943844745646546,0.16329843356870383,0.0037244451658866072,0.10899187475764052,0.11292373454535616,0.0212374536698861,0.004851698545392239,0.018595171748324903,1.803605407209011e-05,0.0016773530287043802,0.0
"57,160",82.0,Cultivated Crops,0.4725265806346887,0.07341575810044279,0.025881737593449305,0.03315026738450162,0.006565123682240799,0.0001803605407209011,0.13756098440783127,0.001172343514685857,0.027541054568081594,0.4725265806346887,0.1487794100406713,0.07149491834176519,0.0015240465690916141,3.607210814418022e-05,8.116224332440549e-05,9.018027036045055e-05
"58,160",41.0,Deciduous Forest,0.8606624642660679,0.002470939407876345,0.02851500148797446,0.0032374717059401744,4.509013518022527e-05,0.0,0.8606624642660679,0.007430854277701125,0.049662274887500114,0.03168934700466232,0.010641271902533164,0.0008026044062080098,0.003913823733643553,0.00034268502736971204,1.803605407209011e-05,0.0005681357032708384
"59,160",82.0,Cultivated Crops,0.4086518951383816,0.005329653978302627,0.04591979366754142,0.024078132186240293,0.0020651281912543173,0.0004148292436580725,0.2955478000523046,0.0018937856775694613,0.12140969798627456,0.4086518951383816,0.08561714868021174,0.007169331493655818,0.0010370731091451813,9.018027036045055e-05,0.0002344687029371714,0.0005410816221627032
"60,160",82.0,Cultivated Crops,0.601475349223097,0.005762519276032789,0.032338644951257565,0.020488957425894364,0.0028947866785704623,8.116224332440549e-05,0.04909413918422927,0.0016142268394520646,0.146515885254624,0.601475349223097,0.10240871502132763,0.03563924284645005,1.803605407209011e-05,0.0,0.00022545067590112636,0.0014428843257672087
"61,160",82.0,Cultivated Crops,0.4200326452578705,0.007575142710277845,0.0380109839569299,0.020353687020353686,0.002507011516020525,0.00021643264886508128,0.10451893334776217,0.001343686028370713,0.22146470795119444,0.4200326452578705,0.15730144558973388,0.020624227831435037,0.005861717573429285,0.0,0.00018937856775694614,0.0
"62,160",82.0,Cultivated Crops,0.4896878860842825,0.015231447663880097,0.05179954729504279,0.018054090126162197,0.001965929893857822,0.00010821632443254064,0.13481950418887356,0.00585269954639324,0.17735753771789808,0.4896878860842825,0.09267826384943502,0.010911812713614515,7.214421628836044e-05,0.0,0.0001172343514685857,0.001343686028370713
"63,160",82.0,Cultivated Crops,0.518211905599293,0.0027865703541379216,0.048634219805390975,0.01800899999098197,0.0016863710557404252,0.0,0.1673926178430683,0.004499995490986482,0.18998277556836116,0.518211905599293,0.04600997393790186,0.0015330645961276592,0.0,0.001163325487649812,9.018027036045055e-05,0.0
"64,160",41.0,Deciduous Forest,0.38446554662770877,0.0027324621919216515,0.04255606958309661,0.006096186276366457,0.0009649288928568208,9.018027036045055e-06,0.38446554662770877,0.05600194789383978,0.2951600248897546,0.17127036946856766,0.003670337003670337,0.0,0.0,0.0018036054072090109,0.0017765513261008756,0.03349295241187133
"65,160",41.0,Deciduous Forest,0.44165787409030655,0.08380452524596668,0.024529033538042547,0.0032013995977959943,0.0001352704055406758,0.0,0.44165787409030655,0.0716752788824861,0.12361009658306955,0.1390128867606345,0.03604505406307208,0.013626238851464077,0.0,0.0007484962439917394,0.0001983965947929912,0.06175544914283653
"66,160",41.0,Deciduous Forest,0.3746809872935999,0.06032158284410537,0.03349295241187133,0.005969933897861826,0.0009018027036045054,2.705408110813516e-05,0.3746809872935999,0.005329653978302627,0.18543768994219445,0.27302978654330007,0.03761419076734392,0.012823634445256067,0.005194383572761951,0.0029939849759669577,0.00024348672997321646,0.0019388758127496866
"57,161",82.0,Cultivated Crops,0.32105078051024,0.0975389804218633,0.036225414603792985,0.022671319968617265,0.0017224431638846053,3.607210814418022e-05,0.20915510104699295,0.0035981927873819765,0.1666080494909324,0.32105078051024,0.11952493033574114,0.020813606399191983,0.000333667000333667,9.018027036045055e-06,0.0003967931895859824,0.00031563094626157687
"58,161",41.0,Deciduous Forest,0.5285375465555646,0.03557611665719774,0.029110191272353435,0.005266527789050311,0.00020741462182903624,0.0,0.5285375465555646,0.012309606904201499,0.137110083056029,0.10598887175463752,0.11650389127866605,0.025521016512007503,3.607210814418022e-05,0.0001352704055406758,0.0007845683521359197,0.0029128227326425523
"59,161",81.0,Pasture/Hay,0.3582230879528177,0.008855702549396244,0.052322592863133406,0.025629232836440044,0.0030300570841111383,0.0003607210814418022,0.35136938740542345,0.0067545022499977455,0.3582230879528177,0.18429240050861673,0.0037514992469947425,0.00029759489218948677,0.003489976462949436,4.509013518022527e-05,0.00029759489218948677,0.0012805598391183977
"60,161",81.0,Pasture/Hay,0.3532992451911371,0.006700394087781475,0.039246453660868076,0.006438871303736169,0.0003517030544057571,1.803605407209011e-05,0.29965100235370506,0.006357709060411763,0.3532992451911371,0.20297775252730207,0.07020534047561075,0.012174336498660824,0.0,7.214421628836044e-05,0.0005410816221627032,0.001965929893857822
"61,161",41.0,Deciduous Forest,0.35118902686470255,0.002326650975299624,0.04215025836647458,0.011110209308407507,0.0013977941905869834,0.00015330645961276592,0.35118902686470255,0.009847685523361198,0.2778995211427644,0.14338662987311637,0.1449557665773882,0.013391770148526905,0.0,0.0,3.607210814418022e-05,0.002155308461614768
"62,161",41.0,Deciduous Forest,0.3731389046704362,0.0019118217316415516,0.03816429041654267,0.01334668001334668,0.0014248482716951185,0.0,0.3731389046704362,0.017098179260341424,0.2924906888870853,0.17573429285140996,0.07991775559343127,0.005122239356473591,0.0,9.018027036045055e-06,0.0001352704055406758,0.001506010515019524
"63,161",41.0,Deciduous Forest,0.3618302987672357,0.002660317975633291,0.03893984074164254,0.017783549315080846,0.0027595162730297863,0.00016232448664881097,0.3618302987672357,0.011182353524695867,0.22501781060339618,0.2335488641794948,0.09624940255570887,0.006934862790718647,0.0,0.0003607210814418022,0.00014428843257672087,0.0024258492726961195
"64,161",82.0,Cultivated Crops,0.345669994318643,0.00333667000333667,0.039571102634165696,0.009495982468955442,0.0009649288928568208,5.410816221627032e-05,0.2609907204501799,0.03704605506407308,0.18804389975561148,0.345669994318643,0.08870131392653915,0.015835655475295116,5.410816221627032e-05,2.705408110813516e-05,0.00030661291922553184,0.009901793685577469
"65,161",41.0,Deciduous Forest,0.36137939741543346,0.09028848668488308,0.03515226938650362,0.012571129688246805,0.0029579128678227777,0.000829658487316145,0.36137939741543346,0.03270838405973541,0.20729738747756765,0.18550081613144676,0.058409761112463814,0.007349692034376719,0.0001172343514685857,7.214421628836044e-05,0.0005410816221627032,0.004824644464284104
"56,162",41.0,Deciduous Forest,0.5965695425154884,0.04714624534444354,0.046415785154523895,0.019866713560407253,0.007457908358809259,0.00853105357609862,0.5965695425154884,0.00667334000667334,0.14829243658072486,0.0784838892947001,0.022454887319752186,0.004436869301734167,0.00844087330573817,9.018027036045055e-06,0.0006402799195591989,0.004581157734310887
"57,162",82.0,Cultivated Crops,0.4992650307965623,0.05133962791620449,0.03489976462949436,0.024024024024024024,0.0037424812199586973,0.00030661291922553184,0.2540829117405694,0.001352704055406758,0.03083263443623804,0.4992650307965623,0.08421033646258871,0.013869725581437294,0.0017314611909206503,0.0,0.00034268502736971204,0.0
"58,162",41.0,Deciduous Forest,0.6452127803479155,0.004734464193923653,0.04793081369657946,0.022346670995319645,0.0038056074092110126,0.0003877751625499373,0.6452127803479155,0.01093886679472265,0.16612107603098594,0.08347987627266906,0.012093174255336417,0.0005951897843789735,9.018027036045055e-06,8.116224332440549e-05,0.0008837666495324153,0.0013797581365148932
"59,162",81.0,Pasture/Hay,0.4457971484998512,0.013202391580769959,0.0659127596064533,0.047380714047380715,0.01591681771861952,0.0051763475186898614,0.3168123078032988,0.010262514767019271,0.4457971484998512,0.07049391734076418,0.0001803605407209011,0.00032464897329762194,0.0074488903317732145,0.0,0.0003607210814418022,0.0007304601899196494
"60,162",81.0,Pasture/Hay,0.4135577018459901,0.00661923184445707,0.034178322466610754,0.012940868796724653,0.004103202301400499,0.0001172343514685857,0.34019605190776364,0.0063667270874478085,0.4135577018459901,0.1158726293861429,0.05366627889150412,0.01095690284879474,0.0,2.705408110813516e-05,0.00032464897329762194,0.0010731452172893614
"61,162",41.0,Deciduous Forest,0.32141150159168175,0.007629250872494116,0.036748460171883594,0.013932851770689609,0.0013617220824428031,8.116224332440549e-05,0.32141150159168175,0.020957894831768707,0.265616968319671,0.21199577956334714,0.09108207306405505,0.009784559334108883,0.011588164741317894,0.0007935863791719648,0.0007214421628836044,0.0062945828711594475
"62,162",41.0,Deciduous Forest,0.4088412737061386,0.008558107657206757,0.04861618375131889,0.030823616409201993,0.010289568848127408,0.0011362714065416767,0.4088412737061386,0.0471372273174075,0.2769075381687994,0.1414748081414748,0.0047525002479957435,0.0007665322980638296,2.705408110813516e-05,1.803605407209011e-05,0.0003877751625499373,0.020263506749993235
"63,162",41.0,Deciduous Forest,0.4420727033339646,0.006312618925231538,0.0401121842563284,0.009423838252667082,0.0012985958931904878,6.312618925231538e-05,0.4420727033339646,0.03265427589751914,0.21676631586541498,0.15501086672257844,0.07475042610177746,0.011939867795723652,0.0,1.803605407209011e-05,0.00017134251368485602,0.00940580219859499
"64,162",41.0,Deciduous Forest,0.421935448962476,0.004797590383175968,0.033664294925556185,0.006312618925231538,0.00042384727069411755,0.0,0.421935448962476,0.11210309408507607,0.2911740569398227,0.03393483573663754,0.0013797581365148932,0.0005951897843789735,0.00010821632443254064,0.0014699384068753438,0.00032464897329762194,0.09177646114583052
"65,162",41.0,Deciduous Forest,0.5759272786299814,0.01095690284879474,0.026522017513008506,0.00570841111381652,0.00042384727069411755,0.0,0.5759272786299814,0.05951897843789736,0.22748875001127253,0.028740452163875586,0.014464915365816266,0.000667334000667334,0.00010821632443254064,5.410816221627032e-05,9.018027036045055e-05,0.04932860788716645
"66,162",41.0,Deciduous Forest,0.5089413738062387,0.09725040355670986,0.030751472192913635,0.012922832742652563,0.0018937856775694613,0.0001172343514685857,0.5089413738062387,0.020155290425560697,0.14760706652598546,0.09767425082740398,0.047308569831092356,0.004112220328436545,0.01081261441621802,0.00012625237850463075,0.000333667000333667,0.019992965938911884
"67,162",41.0,Deciduous Forest,0.3276068861654447,0.11577343108874641,0.03351098846594342,0.016557097638178718,0.004418833247662076,0.0007214421628836044,0.3276068861654447,0.010046082118154191,0.17108099090081072,0.23878833788743697,0.07200894588281975,0.005861717573429285,0.001181361541721902,6.312618925231538e-05,0.0005591176762347933,0.001821641461281101
"68,162",41.0,Deciduous Forest,0.4759353948543138,0.024285546808069332,0.030372715057399743,0.002525047570092615,0.00030661291922553184,9.018027036045055e-06,0.4759353948543138,0.016674331989647306,0.24333342351360368,0.16089963837711585,0.038155272389506625,0.0018937856775694613,0.0,9.91982973964956e-05,0.0003967931895859824,0.005113221329437546
"56,163",41.0,Deciduous Forest,0.45581617653689727,0.09469830190550911,0.027649270892514136,0.009901793685577469,0.0015601186772357944,9.018027036045055e-06,0.45581617653689727,0.005663320978636294,0.09426543660777895,0.21810098386674964,0.06956506055605155,0.018450883315748182,0.003850697544391238,9.018027036045055e-06,0.0004509013518022527,9.018027036045055e-06
"57,163",41.0,Deciduous Forest,0.5959382806229653,0.011470930389849308,0.024285546808069332,0.01013626238851464,0.0006492979465952439,9.018027036045055e-06,0.5959382806229653,0.006186366546726907,0.033691349006664324,0.17897176455735014,0.08964820676532388,0.045586126667207745,0.0017314611909206503,7.214421628836044e-05,0.0001352704055406758,0.0014879744609474338
"58,163",41.0,Deciduous Forest,0.6191236281326371,0.006429853276700124,0.05218732245759273,0.012733454174895617,0.0022905788671554435,0.00032464897329762194,0.6191236281326371,0.028875722569416264,0.2367502637772908,0.0284428572716861,0.0005140275410545681,0.00020741462182903624,0.0,0.001506010515019524,0.0020470921371822273,0.008567125684242801
"59,163",41.0,Deciduous Forest,0.5513982450919388,0.003706409111814517,0.05133962791620449,0.014500987473960447,0.0017224431638846053,0.00015330645961276592,0.5513982450919388,0.03517932346761175,0.3029786543300057,0.025539052566079593,0.0015511006501997492,0.0007034061088115142,0.0,0.0002525047570092615,0.00032464897329762194,0.010650289929569208
"60,163",41.0,Deciduous Forest,0.5665395124854584,0.005320635951266582,0.03816429041654267,0.008819630441252063,0.004536067599130662,0.00024348672997321646,0.5665395124854584,0.04287170052935819,0.27548268989710434,0.035305575846116384,0.0001352704055406758,9.018027036045055e-05,0.0,0.0002615227840453066,0.001830659488317146,0.020398777155533912
"61,163",41.0,Deciduous Forest,0.4302230158086014,0.021453886318751184,0.06282859436012589,0.03432261089918748,0.007818629440251062,0.00040581121662202745,0.4302230158086014,0.10744979213447682,0.30497163830497165,0.013085157229301373,0.0008567125684242801,0.0,5.410816221627032e-05,0.0003787571355138923,0.0014699384068753438,0.014681348014681348
"62,163",41.0,Deciduous Forest,0.5586577568559551,0.02003805607409211,0.04518031545058572,0.011407804200596993,0.0018036054072090109,4.509013518022527e-05,0.5586577568559551,0.06937568198829461,0.23334144955766578,0.029660290921552184,0.0011092173254335417,0.000495991486982478,0.000829658487316145,0.0002525047570092615,0.0024619213808402996,0.025340655971286603
"63,163",41.0,Deciduous Forest,0.5158401644888131,0.0038056074092110126,0.04158212266320374,0.008738468197927658,0.0005861717573429285,9.018027036045055e-06,0.5158401644888131,0.09734058382707031,0.22085148211274339,0.04318733147561976,0.001325649974298623,0.0001803605407209011,0.0,0.001821641461281101,0.00040581121662202745,0.06432558684810936
"64,163",41.0,Deciduous Forest,0.49795741687633577,0.0016232448664881098,0.032374717059401745,0.007151295439583728,0.0007214421628836044,1.803605407209011e-05,0.49795741687633577,0.14814814814814814,0.1658956253550848,0.008089170251332413,0.0,0.0001352704055406758,0.0,0.0001803605407209011,0.00020741462182903624,0.13749785821857893
"65,163",41.0,Deciduous Forest,0.6097719340962584,0.000667334000667334,0.02007412818223629,0.0008837666495324153,6.312618925231538e-05,0.0,0.6097719340962584,0.13962611259908558,0.08110813516218922,0.00672744816888961,0.00024348672997321646,0.0,0.0,0.0001803605407209011,0.0007935863791719648,0.13986058130202275
"66,163",41.0,Deciduous Forest,0.6127839551262975,0.005798591384176969,0.038353668984299615,0.004355707058409761,0.0002525047570092615,9.018027036045055e-06,0.6127839551262975,0.053035016998980965,0.19459098738378017,0.045865685505325146,0.0039859679499319135,0.00034268502736971204,4.509013518022527e-05,8.116224332440549e-05,0.0007484962439917394,0.0397514631748866
"67,163",41.0,Deciduous Forest,0.6589923256589924,0.0017585152720287856,0.04162721279838397,0.004202400598796995,0.0005410816221627032,0.00010821632443254064,0.6589923256589924,0.0571652733814896,0.15395575755936117,0.041365690014338666,0.009477946414883353,4.509013518022527e-05,0.0,0.0002705408110813516,0.00014428843257672087,0.030345660976291607
"68,163",41.0,Deciduous Forest,0.4672780888997105,0.06838369901432964,0.03695587479371263,0.01634066498931364,0.0032374717059401744,0.00042384727069411755,0.4672780888997105,0.02840678516354192,0.19112806500193888,0.10898285673060448,0.014843672501330158,0.008098188278368458,0.04118532947361776,0.00010821632443254064,0.000333667000333667,0.014293572852131411
"69,163",41.0,Deciduous Forest,0.5321627934240547,0.1213555898240583,0.02719836954071188,0.003174345516687859,0.0006402799195591989,9.018027036045055e-06,0.5321627934240547,0.01812623434245056,0.1474357240123006,0.07617527437347257,0.05238571905238572,0.009450892333775216,0.0005681357032708384,0.003165327489651814,0.0019388758127496866,0.0062134206278350425
"55,164",81.0,Pasture/Hay,0.3151980809638467,0.011218425632840047,0.05656106557007458,0.014014014014014014,0.0028767506244983723,0.0004689374058743428,0.3013554094635176,0.006267528790051312,0.3151980809638467,0.29064199334469604,0.000667334000667334,0.00024348672997321646,9.91982973964956e-05,4.509013518022527e-05,0.00028857686515344175,5.410816221627032e-05
"56,164",41.0,Deciduous Forest,0.4262460658857055,0.0954377801224648,0.03590076563049536,0.02623344064785506,0.005248491734978222,0.001001001001001001,0.4262460658857055,0.004148292436580725,0.12416921425930436,0.22471119768417067,0.04546889231573916,0.008305602900197495,0.0022184346508670834,0.00012625237850463075,0.0007214421628836044,6.312618925231538e-05
"57,164",41.0,Deciduous Forest,0.42394646899151406,0.02462823183543904,0.024772520268015765,0.0034088142196250304,9.91982973964956e-05,0.0,0.42394646899151406,0.009928847766685605,0.018757496234973713,0.05720134548963378,0.4153973793613433,0.018829640451262075,0.0,2.705408110813516e-05,0.0004689374058743428,0.00253406559712866
"58,164",41.0,Deciduous Forest,0.5878400923445969,0.07203599996392789,0.045901757613469325,0.009838667496325153,0.0012174336498660824,1.803605407209011e-05,0.5878400923445969,0.048985922859796735,0.17990062134206278,0.01625950274598923,0.030841652463274086,0.00018937856775694614,0.0,0.0001803605407209011,0.0008476945413882351,0.005942879816753691
"59,164",41.0,Deciduous Forest,0.5651146642137633,0.04437771104437771,0.06566927287648008,0.0336462588714841,0.004725446166887608,0.00018937856775694614,0.5651146642137633,0.03777651525399273,0.18181244307370434,0.040797554311067824,0.010208406604803,0.0014969924879834789,9.018027036045055e-06,5.410816221627032e-05,0.0014789564339113888,0.012643273904535166
"60,164",41.0,Deciduous Forest,0.5793451108766424,0.04026549071594117,0.04091478866253641,0.006069132195258321,0.0004148292436580725,4.509013518022527e-05,0.5793451108766424,0.0466773079385692,0.15474032591149708,0.057372688003318635,0.03889475060646232,0.009468928387847306,0.0,5.410816221627032e-05,0.0007845683521359197,0.024952880808736665
"61,164",41.0,Deciduous Forest,0.3705146588029471,0.06323440557674792,0.0733977220463707,0.05133962791620449,0.015294573853132412,0.002795588381173967,0.3705146588029471,0.05809413016620224,0.26388550712875036,0.08527446365284203,0.0025701377052728402,0.0018847676505334163,0.0016232448664881098,5.410816221627032e-05,0.0012805598391183977,0.008756504251999747
"62,164",41.0,Deciduous Forest,0.43433523613703795,0.006682358033709385,0.048922796670544416,0.018171324477630785,0.002227452677903128,0.0007214421628836044,0.43433523613703795,0.020470921371822274,0.36608680752824896,0.09137966795624454,0.005789573357140925,0.0002795588381173967,0.0,0.00042384727069411755,0.0008567125684242801,0.003652300949598247
"63,164",41.0,Deciduous Forest,0.3572671770869969,0.03291579868156445,0.047470894317741166,0.022355689022355688,0.0012444877309742174,9.018027036045055e-05,0.3572671770869969,0.06044783522261,0.23636248861474088,0.1307433559685812,0.06836566296025756,0.02248194140086032,0.0009649288928568208,0.0011182353524695867,0.0011182353524695867,0.017053089125161198
"64,164",41.0,Deciduous Forest,0.3982901820739659,0.006556105655204755,0.030210390570750933,0.011182353524695867,0.0013076139202265328,0.00014428843257672087,0.3982901820739659,0.06426246065885706,0.19350882413945478,0.17199181163145127,0.067454842229617,0.001668335001668335,2.705408110813516e-05,2.705408110813516e-05,0.0001803605407209011,0.05318832345859373
"65,164",41.0,Deciduous Forest,0.5730415099784469,0.0007845683521359197,0.03563924284645005,0.012201390579768958,0.0009378748117486856,6.312618925231538e-05,0.5730415099784469,0.05172740307875443,0.13608202797391986,0.13179846513179846,0.013590166743319896,3.607210814418022e-05,0.0,0.00042384727069411755,0.0007124241358475592,0.04296188079971864
"66,164",41.0,Deciduous Forest,0.6127208289370452,0.003931859787715644,0.03625246868490112,0.008449891332774215,0.0027414802189576963,0.0,0.6127208289370452,0.07560713867020173,0.14353993633272913,0.04771438104771438,0.002155308461614768,0.0009649288928568208,0.004824644464284104,0.0008657305954603251,0.0010821632443254064,0.05914923932941951
"67,164",41.0,Deciduous Forest,0.5459603747892037,0.004707410112815519,0.02946189432675919,0.005825645465285105,0.0003607210814418022,0.0,0.5459603747892037,0.12669426182939697,0.12348384420456493,0.07138670201733265,0.003120237354471589,9.91982973964956e-05,0.0,0.0002795588381173967,0.0006042078114150187,0.08801594387179973
"68,164",82.0,Cultivated Crops,0.37859481102724346,0.08966624281939597,0.02000198396594793,0.008341675008341674,0.0002705408110813516,0.0,0.3614785957128299,0.009586162739315892,0.0668145623100578,0.37859481102724346,0.0581662743824906,0.0020290560831101373,0.0005681357032708384,0.00012625237850463075,0.00014428843257672087,0.0042114186258330405
